Date,Open,High,Low,Close,per_change,Qty,Turnover,EPS,PE
10/16/2024,494.00,501.90,484.00,498.70,2.44,302170.00,147506063.30,9.26,53.86
10/15/2024,487.50,489.00,476.00,486.80,1.84,14812.00,7140200.70,9.26,52.57
10/9/2024,480.00,483.00,473.00,478.00,-0.42,38554.00,18420792.20,9.26,51.62
10/8/2024,470.00,485.00,468.00,480.00,1.05,270991.00,128676088.00,9.26,51.84
10/7/2024,483.00,483.40,475.00,475.00,0.21,61966.00,29712489.20,9.26,51.30
10/6/2024,470.00,476.90,462.00,474.00,2.60,70077.00,32814474.90,9.26,51.19
10/2/2024,465.00,474.00,458.00,462.00,0.72,106390.00,49291155.40,9.26,49.89
10/1/2024,447.50,463.90,441.00,458.70,4.25,118682.00,53583406.00,9.26,49.54
9/30/2024,442.70,442.90,435.00,440.00,0.92,39543.00,17353125.20,9.26,47.52
9/29/2024,435.00,440.00,429.00,436.00,-0.23,32022.00,13974891.00,9.26,47.08
9/26/2024,433.70,448.00,433.70,437.00,-1.24,57402.00,25264368.60,9.26,47.19
9/25/2024,427.00,442.60,427.00,442.50,2.86,78402.00,34196940.10,9.26,47.79
9/24/2024,441.10,444.00,430.00,430.20,-3.22,114932.00,50098069.40,9.26,46.46
9/23/2024,461.00,461.00,443.00,444.50,-1.66,87158.00,38924478.30,9.26,48.00
9/22/2024,464.10,471.00,449.20,452.00,-0.66,78178.00,35561158.30,9.26,48.81
9/18/2024,458.00,458.00,447.00,455.00,0.46,59933.00,27163435.70,9.26,49.14
9/16/2024,469.00,469.00,452.10,452.90,-1.97,93821.00,42889083.30,9.26,48.91
9/15/2024,475.00,478.20,460.00,462.00,-1.49,121891.00,56785017.60,9.26,49.89
9/12/2024,467.60,470.00,456.00,469.00,2.29,89053.00,41164303.20,9.26,50.65
9/11/2024,460.00,465.50,457.10,458.50,-0.33,73610.00,33892278.70,9.26,49.51
9/10/2024,468.00,473.00,455.00,460.00,-1.08,121413.00,55977422.10,9.26,49.68
9/9/2024,476.00,479.00,460.00,465.00,-2.00,108664.00,50691255.40,9.26,50.22
9/8/2024,487.00,488.00,470.00,474.50,-0.94,63926.00,30515717.80,9.26,51.24
9/5/2024,484.00,489.00,473.00,479.00,-0.62,85177.00,40729551.00,9.26,51.73
9/4/2024,507.90,507.90,480.00,482.00,-3.21,78221.00,38174659.20,9.26,52.05
9/3/2024,501.00,512.00,489.60,498.00,-0.60,196070.00,96940498.40,9.26,53.78
9/2/2024,485.00,503.90,480.00,501.00,3.26,124169.00,61161137.90,9.26,54.10
9/1/2024,503.80,503.80,485.00,485.20,-1.78,122470.00,59721867.40,9.26,52.40
8/29/2024,498.80,503.00,489.30,494.00,-0.80,125957.00,62118372.80,9.26,53.35
8/28/2024,506.00,516.00,493.00,498.00,0.20,141796.00,71076392.60,9.26,53.78
8/27/2024,515.00,525.00,496.10,497.00,-3.68,251927.00,127755243.80,9.26,53.67
8/25/2024,528.00,537.90,515.00,516.00,-2.27,264501.00,137841516.00,9.26,55.72
8/22/2024,530.00,542.60,527.00,528.00,-0.38,198426.00,105879839.60,9.26,57.02
8/21/2024,539.00,539.00,525.00,530.00,-1.43,209828.00,111492627.20,9.26,57.24
8/18/2024,550.00,564.00,535.00,537.70,-1.36,480715.00,262926484.00,9.26,58.07
8/15/2024,520.00,557.00,518.50,545.10,4.83,751075.00,409374057.00,9.26,58.87
8/14/2024,516.00,523.00,508.00,520.00,0.78,193085.00,99413002.60,9.26,56.16
8/13/2024,535.50,535.50,513.00,516.00,-1.71,192089.00,100296001.20,9.26,55.72
8/12/2024,514.00,534.00,504.00,525.00,4.10,429436.00,224076205.90,9.26,56.70
8/11/2024,490.00,508.00,490.00,504.30,3.55,437035.00,219599887.90,9.26,54.46
8/8/2024,483.00,495.00,480.00,487.00,0.83,245160.00,119652202.80,9.26,52.59
8/7/2024,470.00,487.40,470.00,483.00,1.81,214696.00,103147127.10,9.26,52.16
8/6/2024,495.90,495.90,474.00,474.40,-4.34,499757.00,241222400.20,9.26,51.23
8/5/2024,506.70,506.70,480.00,495.90,-4.08,677340.00,336221737.50,9.26,53.55
8/1/2024,540.60,540.60,516.00,517.00,-2.45,397416.00,207735106.00,9.26,55.83
7/31/2024,533.10,539.00,525.00,530.00,0.00,321197.00,170933211.20,9.26,57.24
7/30/2024,534.50,537.60,515.50,530.00,-0.84,296884.00,156278069.70,9.26,57.24
7/29/2024,563.00,573.00,533.00,534.50,-3.17,415282.00,225481164.30,9.26,57.72
7/28/2024,511.90,552.00,511.90,552.00,9.98,642139.00,348169885.60,9.26,59.61
7/25/2024,499.00,505.00,491.00,501.90,0.58,163606.00,81736328.50,9.26,54.20
7/24/2024,510.00,520.00,497.90,499.00,-1.77,218750.00,110822199.30,9.26,53.89
7/23/2024,502.00,513.00,490.00,508.00,1.20,280089.00,141314159.70,9.26,54.86
7/22/2024,508.00,513.00,492.00,502.00,-0.44,201152.00,100434734.20,9.26,54.21
7/21/2024,500.00,511.00,492.50,504.20,0.84,272349.00,136963265.50,9.26,54.45
7/18/2024,478.00,525.00,469.20,500.00,4.47,331046.00,165053646.70,9.26,54.00
7/17/2024,470.20,482.40,466.00,478.60,3.82,193151.00,91949908.80,9.26,51.68
7/16/2024,452.00,469.00,439.00,461.00,4.02,139792.00,63123320.80,9.26,49.78
7/15/2024,457.90,457.90,443.00,443.20,-1.29,155082.00,69641258.80,17.29,25.63
7/14/2024,455.00,468.00,447.00,449.00,0.65,157454.00,71094465.40,17.29,25.97
7/11/2024,446.70,447.20,438.00,446.10,1.85,117154.00,51875527.90,17.29,25.80
7/10/2024,441.70,441.70,433.00,438.00,1.13,98818.00,43238209.90,17.29,25.33
7/9/2024,425.00,435.00,422.00,433.10,1.43,72357.00,31036007.50,17.29,25.05
7/8/2024,430.00,434.00,426.40,427.00,-0.47,74221.00,31821000.90,17.29,24.70
7/7/2024,430.00,430.00,421.30,429.00,1.04,73287.00,31215876.20,17.29,24.81
7/4/2024,420.10,430.10,417.00,424.60,1.10,106679.00,45217824.30,17.29,24.56
7/3/2024,410.60,420.00,407.00,420.00,0.48,75714.00,31347290.70,17.29,24.29
7/2/2024,408.00,440.00,408.00,418.00,4.50,147642.00,61793510.90,17.29,24.18
7/1/2024,400.00,400.50,391.10,400.00,1.50,48992.00,19322075.70,17.29,23.13
6/30/2024,400.00,400.00,393.50,394.10,-0.73,45391.00,17908558.60,17.29,22.79
6/27/2024,397.00,399.00,394.00,397.00,0.00,56848.00,22559389.20,17.29,22.96
6/26/2024,406.00,406.00,396.60,397.00,-0.28,45572.00,18121871.90,17.29,22.96
6/25/2024,408.30,408.30,397.20,398.10,-0.57,42749.00,17076309.20,17.29,23.02
6/24/2024,408.90,408.90,400.00,400.40,-0.65,40516.00,16275171.70,17.29,23.16
6/23/2024,409.00,409.00,400.00,403.00,0.47,32541.00,13048979.90,17.29,23.31
6/20/2024,412.00,412.00,401.10,401.10,-0.72,42682.00,17174518.50,17.29,23.20
6/19/2024,402.00,408.00,402.00,404.00,0.00,30586.00,12384217.50,17.29,23.37
6/18/2024,407.00,410.00,403.00,404.00,-1.94,58636.00,23801380.50,17.29,23.37
6/16/2024,416.00,420.00,410.00,412.00,-0.75,69817.00,28750341.90,17.29,23.83
6/13/2024,418.00,418.00,411.50,415.10,-0.69,45758.00,18913728.40,17.29,24.01
6/12/2024,425.00,425.00,418.00,418.00,0.00,81660.00,34375632.00,17.29,24.18
6/11/2024,409.10,421.00,402.00,418.00,4.21,71137.00,29197703.60,17.29,24.18
6/10/2024,409.00,409.00,400.00,401.10,0.02,57100.00,23045878.60,17.29,23.20
6/9/2024,416.10,416.10,401.00,401.00,-1.72,63378.00,25738375.40,17.29,23.19
6/6/2024,410.00,412.80,407.00,408.00,-0.97,40467.00,16576252.20,17.29,23.60
6/5/2024,415.00,415.00,407.20,412.00,-0.84,40825.00,16766865.40,17.29,23.83
6/4/2024,423.40,423.40,414.00,415.50,0.10,31000.00,12925554.60,17.29,24.03
6/3/2024,425.00,427.10,413.00,415.10,-2.10,52109.00,21803568.40,17.29,24.01
6/2/2024,407.00,429.30,407.00,424.00,4.02,112458.00,46750189.00,17.29,24.52
5/30/2024,417.00,417.90,402.00,407.60,-1.55,99271.00,40604602.80,17.29,23.57
5/29/2024,435.00,442.00,412.60,414.00,-3.27,116281.00,49172569.70,17.29,23.94
5/27/2024,443.80,443.80,424.50,428.00,-1.63,161570.00,69707496.90,17.29,24.75
5/26/2024,455.00,458.00,435.00,435.10,-3.93,219186.00,97303479.00,17.29,25.16
5/22/2024,430.50,458.00,420.40,452.90,5.45,287668.00,127385008.80,17.29,26.19
5/21/2024,420.00,432.70,407.10,429.50,2.29,201842.00,85312936.80,17.29,24.84
5/20/2024,385.00,421.00,385.00,419.90,9.06,276638.00,112940210.20,17.29,24.29
5/19/2024,367.30,385.70,362.00,385.00,6.91,135375.00,51227459.40,17.29,22.27
5/16/2024,365.10,365.10,355.10,360.10,0.59,75546.00,27235273.10,17.29,20.83
5/15/2024,359.00,370.00,357.80,358.00,-2.05,64416.00,23307126.80,17.29,20.71
5/14/2024,368.10,369.00,356.80,365.50,0.69,47874.00,17319347.80,17.29,21.14
5/13/2024,350.00,364.90,350.00,363.00,3.13,55261.00,19860003.50,17.29,20.99
5/12/2024,350.00,355.00,347.00,352.00,0.57,39449.00,13837283.50,17.29,20.36
5/9/2024,345.00,352.80,345.00,350.00,0.00,29902.00,10471855.80,17.29,20.24
5/8/2024,349.10,352.00,341.60,350.00,0.57,47782.00,16573927.50,17.29,20.24
5/7/2024,350.00,355.90,347.10,348.00,0.32,47490.00,16609211.50,17.29,20.13
5/6/2024,345.10,351.90,344.60,346.90,-0.60,59983.00,20763022.10,17.29,20.06
5/5/2024,356.10,359.00,349.00,349.00,-2.24,53700.00,18864100.20,17.29,20.19
5/2/2024,370.20,370.20,357.00,357.00,-1.65,63914.00,23111015.40,17.29,20.65
4/30/2024,359.00,365.00,351.10,363.00,3.13,69508.00,24935148.20,17.29,20.99
4/29/2024,358.60,358.60,351.60,352.00,0.11,45855.00,16188257.00,17.29,20.36
4/28/2024,355.40,355.40,347.00,351.60,0.89,60351.00,21142160.00,17.29,20.34
4/25/2024,351.50,355.00,346.00,348.50,-0.71,49901.00,17470531.80,17.29,20.16
4/24/2024,358.00,360.00,345.00,351.00,-1.96,132036.00,46377658.90,17.29,20.30
4/22/2024,372.00,373.00,357.10,358.00,-4.02,105899.00,38459763.60,17.29,20.71
4/21/2024,377.30,380.00,366.10,373.00,-3.12,127611.00,47268075.50,17.29,21.57
4/18/2024,390.00,390.00,383.00,385.00,-1.28,38828.00,14927701.00,17.29,22.27
4/16/2024,389.00,393.00,387.30,390.00,-0.26,33400.00,13032506.80,17.29,22.56
4/15/2024,392.00,395.00,390.00,391.00,-1.01,63551.00,24886154.90,17.29,22.61
4/14/2024,398.00,400.00,394.00,395.00,0.00,29072.00,11530462.00,17.29,22.85
4/10/2024,405.90,405.90,394.10,395.00,-0.95,40657.00,16171916.10,25.59,15.44
4/9/2024,400.00,406.90,396.90,398.80,0.45,47203.00,18883043.40,25.59,15.58
4/7/2024,398.00,398.80,390.30,397.00,-0.25,80715.00,31781656.10,25.59,15.51
4/4/2024,400.00,402.00,398.00,398.00,-1.00,61026.00,24350543.20,25.59,15.55
4/3/2024,410.00,410.00,399.00,402.00,-1.18,59686.00,23975302.80,25.59,15.71
4/2/2024,412.00,412.00,405.00,406.80,-0.27,28130.00,11430729.50,25.59,15.90
4/1/2024,410.00,412.50,405.00,407.90,0.22,51254.00,20869305.30,25.59,15.94
3/31/2024,413.00,413.00,406.00,407.00,-0.73,30600.00,12479861.40,25.59,15.90
3/28/2024,413.90,414.00,407.00,410.00,-0.24,33224.00,13602227.00,25.59,16.02
3/27/2024,413.00,413.00,408.00,411.00,-0.48,42526.00,17423947.00,25.59,16.06
3/26/2024,415.00,415.00,409.20,413.00,0.71,29379.00,12076818.20,25.59,16.14
3/25/2024,410.10,413.00,409.00,410.10,-0.97,71062.00,29127859.40,25.59,16.03
3/21/2024,419.00,419.90,414.10,414.10,-0.70,28308.00,11746842.20,25.59,16.18
3/20/2024,417.00,425.00,415.50,417.00,-0.05,41724.00,17407649.00,25.59,16.30
3/19/2024,420.00,423.00,417.00,417.20,-0.24,20842.00,8739686.60,25.59,16.30
3/18/2024,416.00,421.50,416.00,418.20,0.05,45079.00,18848493.20,25.59,16.34
3/17/2024,424.20,424.20,417.00,418.00,-1.67,58774.00,24721464.70,25.59,16.33
3/14/2024,432.00,432.90,425.10,425.10,-1.60,67871.00,29042120.50,25.59,16.61
3/13/2024,442.10,442.10,428.00,432.00,-0.35,84991.00,36691710.90,25.59,16.88
3/12/2024,428.40,434.00,422.00,433.50,3.21,85533.00,36612902.90,25.59,16.94
3/10/2024,425.00,428.90,419.50,420.00,-0.45,84813.00,35815152.10,25.59,16.41
3/7/2024,425.90,425.90,418.10,421.90,0.93,39804.00,16757703.80,25.59,16.49
3/6/2024,421.00,424.90,411.40,418.00,0.26,73115.00,30537859.30,25.59,16.33
3/5/2024,435.00,439.00,414.00,416.90,-4.16,107535.00,45093107.60,25.59,16.29
3/4/2024,415.10,438.00,415.10,435.00,6.88,11800.00,5079001.50,25.59,17.00
3/3/2024,412.00,417.00,406.00,407.00,-1.21,60400.00,24681799.00,25.59,15.90
2/29/2024,415.00,415.00,408.00,412.00,-0.72,109726.00,45161462.00,25.59,16.10
2/28/2024,413.40,418.00,413.00,415.00,-0.84,36695.00,15235126.30,25.59,16.22
2/27/2024,415.00,426.00,412.30,418.50,0.12,70324.00,29412585.30,25.59,16.35
2/26/2024,408.00,419.90,405.10,418.00,1.73,98421.00,40737576.90,25.59,16.33
2/25/2024,427.00,430.00,410.00,410.90,-3.77,176046.00,73159346.70,25.59,16.06
2/22/2024,438.60,440.00,423.40,427.00,-2.95,149028.00,64038180.60,25.59,16.69
2/21/2024,448.00,448.00,439.00,440.00,-0.45,141689.00,62675274.70,25.59,17.19
2/20/2024,436.00,452.90,436.00,442.00,-0.45,118355.00,52580149.90,25.59,17.27
2/18/2024,433.00,455.80,433.00,444.00,2.54,307692.00,136564140.10,25.59,17.35
2/15/2024,434.20,440.00,430.00,433.00,-2.26,200617.00,87023180.30,25.59,16.92
2/14/2024,433.10,448.00,433.10,443.00,0.25,83609.00,36997108.20,25.59,17.31
2/13/2024,450.10,454.00,440.10,441.90,-1.82,174782.00,77475942.30,25.59,17.27
2/12/2024,450.00,455.00,439.00,450.10,-1.10,309656.00,137747398.30,25.59,17.59
2/11/2024,465.20,471.00,450.80,455.10,-4.11,182831.00,84204332.10,25.59,17.78
2/8/2024,488.50,488.50,470.00,474.60,-0.92,49857.00,23655321.50,25.59,18.55
2/7/2024,487.30,487.30,478.60,479.00,0.25,52013.00,24972754.90,25.59,18.72
2/6/2024,474.90,482.90,474.90,477.80,0.61,58942.00,28072802.20,25.59,18.67
2/5/2024,471.00,476.10,469.00,474.90,1.37,46778.00,22138782.50,25.59,18.56
2/4/2024,466.00,470.00,459.00,468.50,0.54,71555.00,33251425.40,25.59,18.31
2/1/2024,475.50,475.50,463.10,466.00,-1.89,96457.00,45061712.90,25.59,18.21
1/31/2024,481.00,481.90,474.00,475.00,-0.84,64290.00,30617801.90,25.59,18.56
1/30/2024,480.00,487.00,478.50,479.00,-0.15,46693.00,22396973.50,25.59,18.72
1/29/2024,482.00,483.90,478.00,479.70,-0.27,50577.00,24306624.20,25.59,18.75
1/28/2024,489.00,489.00,480.00,481.00,0.21,55234.00,26580086.40,25.59,18.80
1/25/2024,486.80,486.80,476.00,480.00,0.57,85602.00,40975897.50,25.59,18.76
1/24/2024,469.10,494.40,469.10,477.30,-0.27,67640.00,32524761.30,25.59,18.65
1/23/2024,495.00,496.00,477.00,478.60,-2.13,138735.00,66771684.60,25.59,18.70
1/22/2024,495.00,498.00,488.00,489.00,-1.43,108014.00,53075943.30,25.59,19.11
1/21/2024,509.00,509.00,495.00,496.10,-2.53,169221.00,84277298.70,25.59,19.39
1/18/2024,510.00,515.00,505.00,509.00,-0.59,82751.00,42028157.50,25.59,19.89
1/17/2024,516.00,525.00,507.00,512.00,-0.39,114163.00,59062600.10,25.59,20.01
1/16/2024,515.00,515.00,508.00,514.00,0.55,209619.00,107008018.60,25.59,20.09
1/14/2024,515.00,517.80,510.00,511.20,-0.33,53006.00,27223492.00,27.09,18.87
1/11/2024,522.70,522.70,510.00,512.90,-0.98,50497.00,25965667.00,27.09,18.93
1/10/2024,509.00,523.00,509.00,518.00,2.17,112076.00,57936546.70,27.09,19.12
1/9/2024,514.00,514.00,506.00,507.00,0.60,69070.00,35187049.50,27.09,18.72
1/8/2024,499.50,505.00,494.20,504.00,1.00,94978.00,47425121.10,27.09,18.60
1/7/2024,510.00,510.00,498.00,499.00,-2.33,111777.00,56156302.00,27.09,18.42
1/4/2024,512.30,517.00,509.00,510.90,-0.62,51626.00,26478137.70,27.09,18.86
1/3/2024,511.00,515.00,509.00,514.10,0.82,30658.00,15717610.50,27.09,18.98
1/2/2024,520.00,520.00,509.00,509.90,-0.78,42542.00,21750362.80,27.09,18.82
1/1/2024,515.00,524.90,512.00,513.90,0.37,32342.00,16709614.50,27.09,18.97
12/28/2023,520.00,525.00,511.00,512.00,-1.54,66034.00,34134473.00,27.09,18.90
12/27/2023,523.00,530.00,519.00,520.00,-1.52,90557.00,47371343.70,27.09,19.20
12/24/2023,530.00,540.00,521.50,528.00,-0.75,75142.00,39931658.00,27.09,19.49
12/21/2023,545.00,555.00,530.00,532.00,-2.39,96029.00,51611930.10,27.09,19.64
12/20/2023,532.00,549.80,532.00,545.00,2.83,99290.00,54004935.10,27.09,20.12
12/19/2023,524.00,532.00,518.00,530.00,2.91,107626.00,56310040.00,27.09,19.56
12/18/2023,504.50,519.00,501.00,515.00,2.79,139478.00,71178255.10,27.09,19.01
12/17/2023,500.00,507.00,497.00,501.00,-1.16,76166.00,38290459.20,27.09,18.49
12/14/2023,508.00,511.80,501.60,506.90,-0.61,40832.00,20698886.80,27.09,18.71
12/13/2023,514.00,520.00,505.10,510.00,0.00,57588.00,29458286.65,27.09,18.83
12/12/2023,509.00,517.80,504.00,510.00,0.02,62527.00,31934610.90,27.09,18.83
12/11/2023,525.00,529.90,505.00,509.90,-2.69,93195.00,47730487.20,27.09,18.82
12/10/2023,505.00,530.00,505.00,524.00,5.33,6616.00,3473867.00,27.09,19.34
12/7/2023,505.00,505.00,491.00,497.50,0.38,22557.00,11192020.70,27.09,18.36
12/6/2023,497.00,500.00,495.00,495.60,-0.66,12300.00,6101174.90,27.09,18.29
12/5/2023,497.00,500.10,495.00,498.90,0.38,19564.00,9725129.40,27.09,18.42
12/4/2023,495.10,502.00,495.10,497.00,-0.20,15691.00,7826379.80,27.09,18.35
12/3/2023,500.00,505.00,491.50,498.00,-0.40,16859.00,8404941.40,27.09,18.38
11/30/2023,516.00,516.20,499.00,500.00,-1.57,42251.00,21304627.10,27.09,18.46
11/29/2023,514.00,514.00,508.00,508.00,-0.59,8435.00,4293812.80,27.09,18.75
11/28/2023,508.10,514.00,508.10,511.00,-0.39,8467.00,4319655.40,27.09,18.86
11/27/2023,520.00,527.80,510.00,513.00,-0.97,19627.00,10126142.20,27.09,18.94
11/26/2023,506.00,518.00,502.00,518.00,2.78,31405.00,16095060.10,27.09,19.12
11/23/2023,498.00,505.00,498.00,504.00,1.20,25084.00,12547218.20,27.09,18.60
11/22/2023,496.00,499.90,490.10,498.00,0.61,11581.00,5733566.10,27.09,18.38
11/21/2023,501.00,501.00,495.00,495.00,-1.00,13252.00,6577144.50,27.09,18.27
11/20/2023,508.00,508.00,499.00,500.00,0.14,23771.00,11908204.40,27.09,18.46
11/9/2023,512.50,512.50,498.00,499.30,-0.64,23830.00,11917008.50,27.09,18.43
11/8/2023,505.00,509.80,502.00,502.50,-0.59,15773.00,7951356.10,27.09,18.55
11/7/2023,499.90,505.50,499.00,505.50,1.51,28094.00,14091561.70,27.09,18.66
11/6/2023,504.00,505.90,497.60,498.00,-0.60,42864.00,21460342.30,27.09,18.38
11/5/2023,520.00,520.00,499.90,501.00,-3.54,60499.00,30380210.80,27.09,18.49
11/2/2023,527.00,530.00,519.30,519.40,-2.00,26372.00,13755258.70,27.09,19.17
11/1/2023,539.70,539.70,527.00,530.00,0.00,14536.00,7690633.80,27.09,19.56
10/31/2023,535.10,543.00,529.00,530.00,-1.16,21230.00,11297586.60,27.09,19.56
10/30/2023,543.90,543.90,530.20,536.20,0.49,16196.00,8647938.50,27.09,19.79
10/29/2023,541.00,542.00,531.10,533.60,-1.64,28904.00,15451365.20,27.09,19.70
10/19/2023,538.00,546.00,532.00,542.50,0.84,45018.00,24315475.10,27.09,20.03
10/18/2023,520.00,539.00,520.00,538.00,4.02,31104.00,16537236.30,27.09,19.86
10/17/2023,516.00,528.00,515.00,517.20,0.43,57459.00,29814554.80,40.22,12.86
10/16/2023,536.00,541.00,510.00,515.00,-3.01,66053.00,34335641.90,40.22,12.80
10/12/2023,538.00,538.00,529.00,531.00,-0.75,47891.00,25427259.20,40.22,13.20
10/11/2023,536.30,542.90,531.00,535.00,-0.19,66243.00,35453588.70,40.22,13.30
10/10/2023,542.90,544.00,535.30,536.00,-1.09,56229.00,30299574.80,40.22,13.33
10/9/2023,555.00,558.00,541.00,541.90,-1.29,40407.00,21981800.30,40.22,13.47
10/8/2023,562.00,573.00,548.10,549.00,-2.31,81362.00,44984256.50,40.22,13.65
10/5/2023,567.00,567.00,559.00,562.00,-1.06,38826.00,21871719.50,40.22,13.97
10/4/2023,573.00,573.00,566.10,568.00,-0.87,55162.00,31343038.80,40.22,14.12
10/3/2023,600.00,601.00,573.00,573.00,-2.93,91760.00,53028691.00,40.22,14.25
10/2/2023,765.00,766.00,756.00,761.50,-0.46,285352.00,216809141.30,40.22,18.93
10/1/2023,780.00,790.00,758.60,765.00,-1.60,122313.00,93553851.30,40.22,19.02
9/27/2023,800.00,800.00,769.30,777.40,-1.42,79635.00,61930826.80,40.22,19.33
9/26/2023,800.00,800.00,782.00,788.60,-0.43,106020.00,83466224.50,40.22,19.61
9/25/2023,800.00,807.80,791.00,792.00,-0.63,58347.00,46348829.40,40.22,19.69
9/24/2023,807.00,813.00,795.00,797.00,-0.38,109470.00,87551009.00,40.22,19.82
9/21/2023,819.00,819.00,799.00,800.00,-0.62,118792.00,95659559.00,40.22,19.89
9/19/2023,806.00,806.00,796.60,805.00,-0.11,48207.00,38554693.30,40.22,20.01
9/18/2023,818.00,818.00,799.00,805.90,-1.00,53973.00,43403027.70,40.22,20.04
9/17/2023,835.30,852.00,803.10,814.00,-0.61,337149.00,275473072.90,40.22,20.24
9/13/2023,802.00,824.00,797.90,819.00,3.34,97903.00,79325347.50,40.22,20.36
9/12/2023,800.00,804.00,792.00,792.50,-0.70,22370.00,17822263.00,40.22,19.70
9/11/2023,780.00,805.00,778.00,798.10,2.32,49803.00,39696687.30,40.22,19.84
9/10/2023,780.00,790.00,775.00,780.00,0.65,27417.00,21349718.30,40.22,19.39
9/7/2023,779.00,779.00,773.10,775.00,-0.49,29986.00,23246769.90,40.22,19.27
9/5/2023,785.00,785.00,778.00,778.80,-0.54,14746.00,11498146.90,40.22,19.36
9/4/2023,783.10,787.20,775.00,783.00,0.00,34063.00,26480999.30,40.22,19.47
9/3/2023,788.00,790.00,781.50,783.00,-0.65,23300.00,18276510.60,40.22,19.47
8/30/2023,792.00,799.00,787.20,788.10,0.08,33034.00,26070853.20,40.22,19.59
8/29/2023,790.00,795.90,786.00,787.50,-0.19,18161.00,14329578.70,40.22,19.58
8/28/2023,805.00,805.00,788.00,789.00,-0.13,23084.00,18245309.90,40.22,19.62
8/27/2023,789.00,794.00,782.50,790.00,-0.57,22697.00,17912807.90,40.22,19.64
8/24/2023,800.00,807.10,794.00,794.50,-0.69,64412.00,51581791.70,40.22,19.75
8/23/2023,780.10,805.80,780.00,800.00,2.30,48779.00,38794288.50,40.22,19.89
8/22/2023,778.50,787.00,777.10,782.00,0.39,11727.00,9157323.30,40.22,19.44
8/21/2023,772.00,790.00,772.00,779.00,-0.13,26580.00,20708405.00,40.22,19.37
8/20/2023,776.10,790.00,776.10,780.00,-0.24,34292.00,26785787.90,40.22,19.39
8/17/2023,785.00,797.00,778.00,781.90,-0.39,27752.00,21774315.30,40.22,19.44
8/16/2023,785.00,785.00,773.00,785.00,0.00,31107.00,24231455.70,40.22,19.52
8/15/2023,799.00,799.00,784.10,785.00,-1.63,29917.00,23639455.50,40.22,19.52
8/14/2023,798.00,806.00,796.00,798.00,0.00,69704.00,55757861.20,40.22,19.84
8/13/2023,789.00,800.00,782.00,798.00,1.40,51617.00,41059338.70,40.22,19.84
8/10/2023,786.00,790.00,772.30,787.00,0.14,65038.00,50827014.50,40.22,19.57
8/9/2023,771.00,785.90,770.00,785.90,2.05,32720.00,25402527.80,40.22,19.54
8/8/2023,775.00,784.00,770.10,770.10,-0.63,30614.00,23695943.80,40.22,19.15
8/7/2023,770.00,786.00,770.00,775.00,-0.39,52929.00,41153680.40,40.22,19.27
8/6/2023,800.00,812.00,774.00,778.00,-1.39,141442.00,111288329.70,40.22,19.34
8/3/2023,790.00,793.10,782.10,789.00,1.28,42059.00,33107873.60,40.22,19.62
8/2/2023,790.00,790.00,774.20,779.00,0.13,34169.00,26611018.40,40.22,19.37
8/1/2023,770.00,794.00,770.00,778.00,-0.89,48045.00,37540129.80,40.22,19.34
7/31/2023,786.00,800.00,770.30,785.00,1.03,51397.00,40303176.70,40.22,19.52
7/30/2023,798.00,798.00,774.10,777.00,-0.89,74894.00,58389290.00,40.22,19.32
7/27/2023,774.30,802.00,774.30,784.00,-0.77,61909.00,48818485.60,40.22,19.49
7/26/2023,800.00,805.00,788.00,790.10,-0.55,68079.00,54116753.80,40.22,19.64
7/25/2023,809.90,815.00,793.00,794.50,-1.91,86821.00,69480231.70,40.22,19.75
7/24/2023,825.00,825.00,806.10,810.00,-1.46,89524.00,72811500.20,40.22,20.14
7/23/2023,820.00,825.10,808.00,822.00,1.36,136053.00,111285459.60,40.22,20.44
7/20/2023,817.00,818.00,806.20,811.00,0.12,67669.00,54854937.00,40.22,20.16
7/19/2023,810.00,817.00,800.00,810.00,0.00,181640.00,147082958.60,40.22,20.14
7/18/2023,809.60,818.00,803.00,810.00,0.87,83521.00,67924379.10,40.22,20.14
7/17/2023,798.00,807.00,789.00,803.00,1.16,55849.00,44687582.30,40.22,19.97
7/16/2023,790.00,796.00,782.00,793.80,1.52,48967.00,38720419.30,46.76,16.98
7/13/2023,790.00,790.00,779.20,781.90,0.24,40669.00,31822025.30,46.76,16.72
7/12/2023,790.00,793.50,775.00,780.00,-0.38,49480.00,38696668.20,46.76,16.68
7/11/2023,790.00,793.90,781.00,783.00,-0.75,37571.00,29557847.00,46.76,16.75
7/10/2023,794.00,797.00,785.00,788.90,-0.01,61999.00,48997684.00,46.76,16.87
7/9/2023,778.90,789.90,772.30,789.00,3.00,43972.00,34319755.90,46.76,16.87
7/6/2023,778.90,778.90,761.00,766.00,-0.44,37975.00,29212184.80,46.76,16.38
7/5/2023,770.10,780.00,766.00,769.40,-0.08,56329.00,43406162.90,46.76,16.45
7/4/2023,770.00,779.00,761.00,770.00,0.52,48521.00,37274891.60,46.76,16.47
7/3/2023,768.50,774.00,761.00,766.00,-0.33,37583.00,28834740.20,46.76,16.38
7/2/2023,780.00,795.40,766.00,768.50,-2.16,85825.00,66570866.60,46.76,16.43
6/28/2023,809.00,814.00,782.00,785.50,-1.85,100750.00,79687806.30,46.76,16.80
6/27/2023,800.00,803.40,785.00,800.30,1.69,74430.00,59353368.70,46.76,17.12
