S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
1389,2019-01-24,536.0,536.0,530.0,533.0,-0.74,3551.00,1897524.00
1388,2019-01-27,535.0,535.0,525.0,532.0,-0.19,3694.00,1949163.00
1387,2019-01-28,528.0,532.0,527.0,531.0,-0.19,1518.00,802512.00
1386,2019-01-29,532.0,535.0,530.0,530.0,-0.19,5081.00,2695865.00
1385,2019-01-30,530.0,533.0,527.0,529.0,-0.19,2671.00,1417765.00
1384,2019-01-31,529.0,529.0,523.0,524.0,-0.95,6805.00,3570527.00
1383,2019-02-03,523.0,524.0,516.0,516.0,-1.53,7815.00,4062311.00
1382,2019-02-04,512.0,512.0,506.0,510.0,-1.16,4082.00,2076724.00
1381,2019-02-05,511.0,514.0,511.0,514.0,0.78,1501.00,769151.00
1380,2019-02-06,515.0,515.0,510.0,511.0,-0.58,3457.00,1767688.00
1379,2019-02-07,520.0,520.0,510.0,515.0,0.78,1852.00,951610.00
1378,2019-02-10,516.0,516.0,505.0,505.0,-1.94,2933.00,1492348.00
1377,2019-02-11,505.0,510.0,505.0,506.0,0.2,2842.00,1442372.00
1376,2019-02-12,503.0,510.0,502.0,510.0,0.79,6479.00,3288929.00
1375,2019-02-13,502.0,507.0,502.0,505.0,-0.98,6788.00,3425002.00
1374,2019-02-14,505.0,506.0,502.0,506.0,0.2,8611.00,4340813.00
1373,2019-02-17,501.0,506.0,500.0,505.0,-0.2,7273.00,3657237.00
1372,2019-02-18,504.0,505.0,501.0,505.0,0.0,6082.00,3065996.00
1371,2019-02-19,510.0,510.0,501.0,509.0,0.79,4138.00,2089925.00
1370,2019-02-20,505.0,508.0,501.0,506.0,-0.59,2324.00,1175162.00
1369,2019-02-21,500.0,506.0,500.0,505.0,-0.2,12601.00,6312496.00
1368,2019-02-24,510.0,510.0,500.0,501.0,-0.79,7542.00,3785113.00
1367,2019-02-25,500.0,503.0,500.0,502.0,0.2,6317.00,3161011.00
1366,2019-02-26,495.0,505.0,495.0,501.0,-0.2,8349.00,4175190.00
1365,2019-02-27,493.0,503.0,493.0,500.0,-0.2,3660.00,1831574.00
1364,2019-03-03,505.0,505.0,500.0,500.0,0.0,8476.00,4247189.00
1363,2019-03-05,500.0,505.0,500.0,501.0,0.2,7491.00,3751887.00
1362,2019-03-06,501.0,503.0,500.0,503.0,0.4,6326.00,3171929.00
1361,2019-03-07,503.0,508.0,503.0,507.0,0.8,2709.00,1368115.00
1360,2019-03-10,500.0,504.0,500.0,504.0,-0.59,1149.00,578173.00
1359,2019-03-11,504.0,518.0,502.0,518.0,2.78,6258.00,3188405.00
1358,2019-03-12,516.0,529.0,515.0,526.0,1.54,5607.00,2931120.00
1357,2019-03-13,516.0,518.0,511.0,513.0,-2.47,5264.00,2713135.00
1356,2019-03-14,511.0,518.0,511.0,517.0,0.78,2089.00,1073258.00
1355,2019-03-17,518.0,518.0,512.0,515.0,-0.39,5489.00,2829789.00
1354,2019-03-18,517.0,517.0,508.0,508.0,-1.36,4595.00,2355659.00
1353,2019-03-19,505.0,507.0,504.0,505.0,-0.59,2379.00,1202107.00
1352,2019-03-21,504.0,507.0,502.0,503.0,-0.4,6634.00,3344187.00
1351,2019-03-24,504.0,510.0,500.0,510.0,1.39,12867.00,6452464.00
1350,2019-03-25,505.0,507.0,500.0,504.0,-1.18,2985.00,1504626.00
1349,2019-03-26,500.0,507.0,500.0,504.0,0.0,5642.00,2846444.00
1348,2019-03-27,504.0,507.0,502.0,504.0,0.0,3398.00,1715772.00
1347,2019-03-28,501.0,505.0,501.0,503.0,-0.2,6011.00,3018808.00
1346,2019-03-31,503.0,503.0,500.0,502.0,-0.2,3591.00,1800144.00
1345,2019-04-01,503.0,505.0,501.0,502.0,0.0,6935.00,3492341.00
1344,2019-04-02,504.0,510.0,504.0,504.0,0.4,7430.00,3759412.00
1343,2019-04-03,500.0,508.0,500.0,504.0,0.0,6704.00,3380727.00
1342,2019-04-04,506.0,506.0,502.0,502.0,-0.4,4064.00,2046184.00
1341,2019-04-07,503.0,505.0,502.0,502.0,0.0,3685.00,1854640.00
1340,2019-04-08,505.0,510.0,503.0,505.0,0.6,5096.00,2582271.00
1339,2019-04-09,505.0,510.0,505.0,505.0,0.0,8256.00,4178279.00
1338,2019-04-10,504.0,505.0,502.0,503.0,-0.4,4115.00,2072510.00
1337,2019-04-11,504.0,505.0,501.0,505.0,0.4,3298.00,1660997.00
1336,2019-04-15,501.0,505.0,500.0,505.0,0.0,2132.00,1074029.00
1335,2019-04-16,510.0,515.0,505.0,510.0,0.99,5727.00,2906836.00
1334,2019-04-17,509.0,518.0,506.0,506.0,-0.78,6341.00,3225340.00
1333,2019-04-18,510.0,510.0,504.0,507.0,0.2,6205.00,3143496.00
1332,2019-04-21,510.0,516.0,505.0,516.0,1.78,12482.00,6340700.00
1331,2019-04-22,515.0,535.0,515.0,518.0,0.39,11663.00,6087991.00
1330,2019-04-23,520.0,524.0,510.0,515.0,-0.58,5199.00,2690642.00
1329,2019-04-24,515.0,515.0,506.0,508.0,-1.36,5814.00,2962407.00
1328,2019-04-25,506.0,516.0,506.0,511.0,0.59,17447.00,8912923.00
1327,2019-04-28,511.0,561.0,511.0,549.0,7.44,24162.00,12911125.00
1326,2019-04-29,550.0,567.0,537.0,549.0,0.0,31392.00,17170146.00
1325,2019-04-30,546.0,578.0,546.0,573.0,4.37,39381.00,22371792.00
1324,2019-05-02,572.0,578.0,558.0,577.0,0.7,19105.00,10852039.00
1323,2019-05-05,566.0,566.0,529.0,533.0,-7.63,42141.00,22878712.00
1322,2019-05-06,530.0,543.0,528.0,536.0,0.56,13725.00,7332667.00
1321,2019-05-07,536.0,538.0,530.0,534.0,-0.37,12573.00,6715127.00
1320,2019-05-08,526.0,530.0,525.0,529.0,-0.94,5832.00,3076492.00
1319,2019-05-09,530.0,530.0,526.0,530.0,0.19,6304.00,3325828.00
1318,2019-05-12,521.0,529.0,521.0,525.0,-0.94,2941.00,1544279.00
1317,2019-05-13,528.0,545.0,527.0,537.0,2.29,9565.00,5097389.00
1316,2019-05-14,543.0,543.0,530.0,530.0,-1.3,5115.00,2729639.00
1315,2019-05-15,530.0,535.0,529.0,529.0,-0.19,9144.00,4854763.00
1314,2019-05-16,528.0,530.0,523.0,523.0,-1.13,6133.00,3232039.00
1313,2019-05-19,526.0,532.0,525.0,525.0,0.38,4995.00,2630998.00
1312,2019-05-20,525.0,530.0,523.0,525.0,0.0,5013.00,2643602.00
1311,2019-05-21,532.0,547.0,529.0,538.0,2.48,17886.00,9640106.00
1310,2019-05-22,534.0,564.0,534.0,554.0,2.97,30537.00,16872756.00
1309,2019-05-23,545.0,545.0,535.0,539.0,-2.71,10432.00,5627681.00
1308,2019-05-26,538.0,538.0,528.0,532.0,-1.3,6889.00,3658066.00
1307,2019-05-27,533.0,535.0,527.0,535.0,0.56,4720.00,2512405.00
1306,2019-05-28,528.0,540.0,528.0,530.0,-0.93,2525.00,1338306.00
1305,2019-05-29,530.0,535.0,530.0,531.0,0.19,4546.00,2422375.00
1304,2019-05-30,541.0,561.0,530.0,532.0,0.19,16125.00,8708758.00
1303,2019-06-02,532.0,534.0,522.0,523.0,-1.69,8210.00,4320365.00
1302,2019-06-03,533.0,533.0,521.0,522.0,-0.19,2201.00,1152335.00
1301,2019-06-04,522.0,535.0,521.0,521.0,-0.19,8595.00,4505829.00
1300,2019-06-06,522.0,526.0,521.0,522.0,0.19,2102.00,1098691.00
1299,2019-06-10,522.0,522.0,516.0,520.0,-0.38,7102.00,3683545.00
1298,2019-06-11,517.0,520.0,517.0,518.0,-0.38,6982.00,3624780.00
1297,2019-06-12,520.0,520.0,515.0,515.0,-0.58,4770.00,2463689.00
1296,2019-06-13,506.0,517.0,506.0,517.0,0.39,4000.00,2058227.00
1295,2019-06-16,517.0,518.0,512.0,513.0,-0.77,4081.00,2098904.00
1294,2019-06-17,518.0,518.0,510.0,511.0,-0.39,2947.00,1513247.00
1293,2019-06-18,536.0,536.0,515.0,515.0,0.78,1211.00,629305.00
1292,2019-06-19,515.0,515.0,511.0,514.0,-0.19,2497.00,1279980.00
1291,2019-06-20,511.0,515.0,510.0,511.0,-0.58,4814.00,2465850.00
1290,2019-06-23,513.0,515.0,510.0,511.0,0.0,44658.00,22863520.00
1289,2019-06-24,517.0,518.0,513.0,514.0,0.59,50487.00,26080460.00
1288,2019-06-25,511.0,518.0,510.0,518.0,0.78,8769.00,4505087.00
1287,2019-06-26,515.0,515.0,511.0,512.0,-1.16,12987.00,6647629.00
1286,2019-06-27,512.0,513.0,507.0,508.0,-0.78,16409.00,8368890.00
1285,2019-06-30,508.0,510.0,504.0,504.0,-0.79,5181.00,2622428.00
1284,2019-07-01,505.0,509.0,500.0,503.0,-0.2,11124.00,5592490.00
1283,2019-07-02,505.0,509.0,501.0,507.0,0.8,7827.00,3951084.00
1282,2019-07-03,507.0,514.0,506.0,514.0,1.38,5688.00,2902496.00
1281,2019-07-04,514.0,515.0,509.0,511.0,-0.58,10767.00,5504973.00
1280,2019-07-07,511.0,512.0,509.0,510.0,-0.2,7194.00,3674968.00
1279,2019-07-08,514.0,515.0,511.0,514.0,0.78,3703.00,1898336.00
1278,2019-07-09,510.0,514.0,510.0,514.0,0.0,1489.00,761348.00
1277,2019-07-10,513.0,515.0,509.0,509.0,-0.97,5717.00,2925179.00
1276,2019-07-11,509.0,516.0,509.0,516.0,1.38,7814.00,4002104.00
1275,2019-07-14,520.0,520.0,513.0,514.0,-0.39,24067.00,12400107.00
1274,2019-07-15,520.0,525.0,515.0,519.0,0.97,19019.00,9840849.00
1273,2019-07-16,544.0,544.0,516.0,521.0,0.39,7059.00,3654749.00
1272,2019-07-17,515.0,527.0,515.0,521.0,0.0,2900.00,1507745.00
1271,2019-07-18,520.0,522.0,517.0,517.0,-0.77,7562.00,3925364.00
1270,2019-07-21,517.0,518.0,512.0,518.0,0.19,4600.00,2374219.00
1269,2019-07-22,516.0,517.0,515.0,516.0,-0.39,5867.00,3027001.00
1268,2019-07-23,520.0,520.0,514.0,514.0,-0.39,8095.00,4174463.00
1267,2019-07-24,514.0,518.0,512.0,518.0,0.78,10696.00,5493166.00
1266,2019-07-25,510.0,515.0,510.0,511.0,-1.35,7730.00,3968679.00
1265,2019-07-28,511.0,514.0,510.0,512.0,0.2,10811.00,5521997.00
1264,2019-07-29,512.0,514.0,509.0,510.0,-0.39,8605.00,4386110.00
1263,2019-07-30,510.0,511.0,508.0,511.0,0.2,4803.00,2447633.00
1262,2019-07-31,512.0,512.0,507.0,510.0,-0.2,4090.00,2085977.00
1261,2019-08-01,510.0,514.0,507.0,514.0,0.78,2672.00,1363250.00
1260,2019-08-04,510.0,513.0,510.0,510.0,-0.78,4193.00,2141181.00
1259,2019-08-05,513.0,513.0,510.0,510.0,0.0,3301.00,1684360.00
1258,2019-08-06,510.0,510.0,507.0,509.0,-0.2,3580.00,1822988.00
1257,2019-08-07,501.0,509.0,501.0,508.0,-0.2,3212.00,1630175.00
1256,2019-08-08,500.0,500.0,486.0,490.0,-3.54,17066.00,8377876.00
1255,2019-08-11,494.0,494.0,481.0,482.0,-1.63,2953.00,1425294.00
1254,2019-08-12,477.0,486.0,477.0,480.0,-0.41,4543.00,2180677.00
1253,2019-08-13,480.0,489.0,480.0,482.0,0.42,4354.00,2094226.00
1252,2019-08-14,482.0,482.0,477.0,477.0,-1.04,3334.00,1596167.00
1251,2019-08-15,480.0,484.0,472.0,472.0,-1.05,2986.00,1424603.00
1250,2019-08-18,475.0,475.0,458.0,458.0,-2.97,5521.00,2570432.00
1249,2019-08-19,457.0,457.0,449.0,449.0,-1.97,11724.00,5296373.00
1248,2019-08-20,449.0,467.0,441.0,450.0,0.22,6743.00,3034400.00
1247,2019-08-21,458.0,458.0,446.0,450.0,0.0,5239.00,2358195.00
1246,2019-08-22,451.0,452.0,446.0,447.0,-0.67,6564.00,2935679.00
1245,2019-08-25,443.0,447.0,443.0,443.0,-0.89,7160.00,3177156.00
1244,2019-08-26,443.0,446.0,442.0,446.0,0.68,8163.00,3615694.00
1243,2019-08-27,450.0,450.0,446.0,446.0,0.0,2814.00,1259227.00
1242,2019-08-28,446.0,446.0,441.0,441.0,-1.12,5479.00,2431273.00
1241,2019-08-29,441.0,444.0,441.0,441.0,0.0,5555.00,2454097.00
1240,2019-09-01,437.0,440.0,434.0,436.0,-1.13,2444.00,1064681.00
1239,2019-09-02,429.0,432.0,428.0,430.0,-1.38,2435.00,1048894.00
1238,2019-09-03,430.0,442.0,430.0,442.0,2.79,7921.00,3435769.00
1237,2019-09-04,438.0,449.0,436.0,445.0,0.68,2592.00,1146589.00
1236,2019-09-05,450.0,450.0,445.0,446.0,0.22,4016.00,1788218.00
1235,2019-09-08,442.0,445.0,440.0,440.0,-1.35,5657.00,2497430.00
1234,2019-09-09,448.0,448.0,433.0,437.0,-0.68,4208.00,1831457.00
1233,2019-09-10,435.0,440.0,434.0,436.0,-0.23,2789.00,1220511.00
1232,2019-09-11,435.0,443.0,435.0,437.0,0.23,2192.00,955919.00
1231,2019-09-12,442.0,442.0,437.0,438.0,0.23,3103.00,1362494.00
1230,2019-09-15,436.0,438.0,430.0,430.0,-1.83,6085.00,2642267.00
1229,2019-09-16,425.0,428.0,419.0,420.0,-2.33,5942.00,2510762.00
1228,2019-09-17,424.0,430.0,423.0,423.0,0.71,4217.00,1796427.00
1227,2019-09-18,431.0,439.0,429.0,431.0,1.89,5431.00,2337749.00
1226,2019-09-19,433.0,433.0,426.0,426.0,-1.16,1757.00,752182.00
1225,2019-09-22,427.0,429.0,419.0,419.0,-1.64,3061.00,1292835.00
1224,2019-09-23,420.0,424.0,416.0,417.0,-0.48,5238.00,2188485.00
1223,2019-09-24,425.0,425.0,414.0,414.0,-0.72,997.00,417657.00
1222,2019-09-25,412.0,415.0,412.0,413.0,-0.24,3788.00,1565922.00
1221,2019-09-26,414.0,415.0,411.0,411.0,-0.48,3536.00,1456256.00
1220,2019-09-29,410.0,415.0,410.0,412.0,0.24,6003.00,2470075.00
1219,2019-09-30,405.0,417.0,405.0,417.0,1.21,2394.00,989202.00
1218,2019-10-01,424.0,432.0,420.0,421.0,0.96,2210.00,931650.00
1217,2019-10-02,423.0,424.0,417.0,419.0,-0.48,3298.00,1387232.00
1216,2019-10-03,421.0,425.0,420.0,422.0,0.72,1670.00,703845.00
1215,2019-10-10,417.0,430.0,417.0,425.0,0.71,1114.00,466020.00
1214,2019-10-14,425.0,425.0,420.0,421.0,-0.94,923.00,388853.00
1213,2019-10-15,415.0,428.0,415.0,419.0,-0.48,15243.00,6389057.00
1212,2019-10-16,419.0,420.0,419.0,419.0,0.0,3400.00,1425396.00
1211,2019-10-17,427.0,427.0,419.0,423.0,0.95,707.00,297495.00
1210,2019-10-21,419.0,421.0,418.0,418.0,-1.18,2560.00,1073014.00
1209,2019-10-22,415.0,415.0,411.0,415.0,-0.72,2371.00,981045.00
1208,2019-10-23,410.0,423.0,410.0,423.0,1.93,1698.00,705942.00
1207,2019-10-24,419.0,420.0,417.0,417.0,-1.42,1991.00,831750.00
1206,2019-10-31,416.0,422.0,416.0,422.0,1.2,3626.00,1518693.00
1205,2019-11-03,422.0,433.0,419.0,433.0,2.61,4754.00,2010706.00
1204,2019-11-04,435.0,465.0,433.0,460.0,6.24,26737.00,11953829.00
1203,2019-11-05,461.0,464.0,455.0,458.0,-0.43,15750.00,7228265.00
1202,2019-11-06,458.0,458.0,451.0,451.0,-1.53,8452.00,3837190.00
1201,2019-11-07,460.0,460.0,442.0,448.0,-0.67,8287.00,3701364.00
1200,2019-11-10,448.0,448.0,440.0,445.0,-0.67,15961.00,7075059.00
1199,2019-11-11,453.0,453.0,441.0,453.0,1.8,23584.00,10549353.00
1198,2019-11-12,460.0,462.0,450.0,451.0,-0.44,55110.00,25001940.00
1197,2019-11-13,369.0,373.0,361.0,373.0,-17.29,7846.00,2877211.00
1196,2019-11-14,370.0,372.0,370.0,372.0,-0.27,3929.00,1457189.00
1195,2019-11-17,366.0,367.0,353.0,355.0,-4.57,7012.00,2508757.00
1194,2019-11-18,355.0,355.0,350.0,351.0,-1.13,4015.00,1414618.00
1193,2019-11-19,353.0,355.0,348.0,355.0,1.14,4275.00,1498016.00
1192,2019-11-20,350.0,354.0,350.0,350.0,-1.41,10647.00,3738768.00
1191,2019-11-21,350.0,357.0,350.0,353.0,0.86,7165.00,2517144.00
1190,2019-11-24,350.0,350.0,344.0,350.0,-0.85,1083.00,378614.00
1189,2019-11-25,349.0,355.0,349.0,352.0,0.57,2958.00,1038517.00
1188,2019-11-26,355.0,359.0,353.0,357.0,1.42,5931.00,2108274.00
1187,2019-11-27,356.0,357.0,351.0,357.0,0.0,9564.00,3380585.00
1186,2019-11-28,353.0,356.0,353.0,355.0,-0.56,3148.00,1116144.00
1185,2019-12-01,355.0,356.0,354.0,356.0,0.28,2653.00,942551.00
1184,2019-12-02,356.0,357.0,355.0,355.0,-0.28,3459.00,1230964.00
1183,2019-12-03,355.0,358.0,354.0,357.0,0.56,2416.00,858315.00
1182,2019-12-04,363.0,363.0,355.0,355.0,-0.56,3756.00,1338887.00
1181,2019-12-05,353.0,359.0,353.0,359.0,1.13,3475.00,1236952.00
1180,2019-12-08,355.0,359.0,354.0,354.0,-1.39,2460.00,873260.00
1179,2019-12-09,354.0,374.0,354.0,360.0,1.69,6733.00,2415826.00
1178,2019-12-10,362.0,364.0,358.0,358.0,-0.56,3194.00,1149285.00
1177,2019-12-11,358.0,358.0,354.0,358.0,0.0,3757.00,1339217.00
1176,2019-12-12,355.0,385.0,355.0,363.0,1.4,8095.00,2942988.00
1175,2019-12-15,365.0,375.0,356.0,356.0,-1.93,5361.00,1955932.00
1174,2019-12-16,363.0,363.0,357.0,358.0,0.56,4638.00,1673213.00
1173,2019-12-17,364.0,364.0,357.0,360.0,0.56,1716.00,616531.00
1172,2019-12-18,354.0,358.0,354.0,357.0,-0.83,3301.00,1174282.00
1171,2019-12-19,357.0,358.0,355.0,358.0,0.28,4671.00,1664230.00
1170,2019-12-22,356.0,363.0,356.0,360.0,0.56,4772.00,1711551.00
1169,2019-12-23,363.0,363.0,357.0,358.0,-0.56,7433.00,2666614.00
1168,2019-12-24,357.0,385.0,356.0,360.0,0.56,9139.00,3321737.00
1167,2019-12-25,365.0,365.0,357.0,359.0,-0.28,3646.00,1317788.00
1166,2019-12-26,361.0,362.0,359.0,361.0,0.56,7075.00,2545301.00
1165,2019-12-29,358.0,358.0,355.0,356.0,-1.39,3104.00,1105152.00
1164,2019-12-30,358.0,359.0,353.0,353.0,-0.84,4739.00,1679228.00
1163,2019-12-31,356.0,360.0,355.0,360.0,1.98,1917.00,684567.00
1162,2020-01-01,359.0,360.0,356.0,357.0,-0.83,3691.00,1322375.00
1161,2020-01-02,362.0,362.0,358.0,359.0,0.56,4191.00,1510407.00
1160,2020-01-05,365.0,372.0,362.0,366.0,1.95,9565.00,3505976.00
1159,2020-01-06,373.0,373.0,361.0,364.0,-0.55,9991.00,3639236.00
1158,2020-01-07,360.0,380.0,360.0,371.0,1.92,15378.00,5727867.00
1157,2020-01-08,371.0,379.0,370.0,373.0,0.54,4940.00,1850722.00
1156,2020-01-09,380.0,380.0,368.0,372.0,-0.27,3624.00,1344970.00
1155,2020-01-12,379.0,395.0,378.0,392.0,5.38,16785.00,6478721.00
1154,2020-01-13,399.0,431.0,399.0,418.0,6.63,41254.00,17256124.00
1153,2020-01-14,418.0,433.0,410.0,425.0,1.67,12731.00,5383381.00
1152,2020-01-15,425.0,428.0,417.0,420.0,-1.18,8309.00,3492634.00
1151,2020-01-16,420.0,426.0,417.0,420.0,0.0,14876.00,6252122.00
1150,2020-01-19,425.0,462.0,425.0,450.0,7.14,27229.00,12157500.00
1149,2020-01-20,454.0,455.0,426.0,427.0,-5.11,20107.00,8866134.00
1148,2020-01-21,430.0,438.0,422.0,427.0,0.0,8535.00,3679295.00
1147,2020-01-22,427.0,435.0,422.0,429.0,0.47,5397.00,2311499.00
1146,2020-01-23,427.0,427.0,419.0,420.0,-2.1,9427.00,3985190.00
1145,2020-01-26,417.0,420.0,408.0,408.0,-2.86,9241.00,3808185.00
1144,2020-01-27,405.0,420.0,404.0,420.0,2.94,23707.00,9739925.00
1143,2020-01-28,427.0,428.0,415.0,420.0,0.0,5090.00,2136837.00
1142,2020-01-29,420.0,425.0,414.0,418.0,-0.48,4206.00,1755307.00
1141,2020-01-30,418.0,430.0,416.0,423.0,1.2,11713.00,4941536.00
1140,2020-02-02,423.0,435.0,423.0,424.0,0.24,11965.00,5118609.00
1139,2020-02-03,428.0,463.0,425.0,457.0,7.78,69102.00,31152800.00
1138,2020-02-04,464.0,465.0,441.0,441.0,-3.5,20052.00,9044543.00
1137,2020-02-05,442.0,447.0,435.0,440.0,-0.23,9496.00,4192224.00
1136,2020-02-06,442.0,442.0,435.0,437.0,-0.68,9033.00,3949523.00
1135,2020-02-09,432.0,434.0,427.0,429.0,-1.83,6057.00,2602111.00
1134,2020-02-10,432.0,435.0,416.0,421.0,-1.86,19875.00,8429662.00
1133,2020-02-11,429.0,429.0,423.0,424.0,0.71,8411.00,3574657.00
1132,2020-02-12,424.0,432.0,421.0,422.0,-0.47,8272.00,3507902.00
1131,2020-02-13,424.0,425.0,421.0,422.0,0.0,8683.00,3672734.00
1130,2020-02-16,425.0,425.0,417.0,422.0,0.0,9766.00,4110574.00
1129,2020-02-17,430.0,439.0,425.0,436.0,3.32,21474.00,9272723.00
1128,2020-02-18,436.0,441.0,422.0,424.0,-2.75,19955.00,8563065.00
1127,2020-02-19,420.0,440.0,420.0,428.0,0.94,11546.00,4934102.00
1126,2020-02-20,430.0,430.0,425.0,430.0,0.47,23287.00,9963360.00
1125,2020-02-23,433.0,473.0,433.0,453.0,5.35,58187.00,26201694.00
1124,2020-02-24,445.0,455.0,442.0,446.0,-1.55,50982.00,22840880.00
1123,2020-02-25,468.0,468.0,435.0,466.0,4.48,44931.00,20572522.00
1122,2020-02-26,470.0,483.0,461.0,472.0,1.29,42396.00,19978284.00
1121,2020-02-27,470.0,470.0,453.0,465.0,-1.48,42707.00,19662408.00
1120,2020-03-01,458.0,464.0,445.0,446.0,-4.09,53787.00,24332110.00
1119,2020-03-02,450.0,450.0,423.0,423.0,-5.16,21540.00,9292422.00
1118,2020-03-03,415.0,452.0,400.0,430.0,1.65,35703.00,15313781.00
1117,2020-03-04,430.0,430.0,410.0,420.0,-2.33,26271.00,10937375.00
1116,2020-03-05,412.0,423.0,397.0,409.0,-2.62,23092.00,9515782.00
1115,2020-03-10,401.0,401.0,379.0,389.0,-4.89,17452.00,6812007.00
1114,2020-03-11,396.0,418.0,391.0,417.0,7.2,21087.00,8483277.00
1113,2020-03-12,412.0,412.0,395.0,399.0,-4.32,17580.00,7046439.00
1112,2020-03-15,395.0,395.0,371.0,378.0,-5.26,34556.00,13174751.00
1111,2020-03-16,373.0,387.0,371.0,380.0,0.53,23556.00,8967057.00
1110,2020-03-17,375.0,381.0,373.0,375.0,-1.32,23915.00,8967056.00
1109,2020-03-18,368.0,377.0,368.0,374.0,-0.27,16739.00,6208735.00
1108,2020-03-19,367.0,379.0,361.0,377.0,0.8,19527.00,7281073.00
1107,2020-03-22,379.0,386.0,358.0,368.0,-2.39,2509.00,917818.00
1106,2020-05-12,361.0,361.0,361.0,361.0,-1.9,50.00,18050.00
1105,2020-05-13,358.0,358.0,351.0,351.0,-2.77,51.00,18188.00
1104,2020-06-29,344.0,345.0,330.0,348.0,-1.71,6010.00,2027306.00
1103,2020-06-30,352.0,368.0,352.0,368.0,5.75,6525.00,2364390.00
1102,2020-07-01,375.0,382.0,370.0,373.0,1.36,3171.00,1179897.00
1101,2020-07-02,380.0,387.0,358.0,358.0,-4.02,5004.00,1831728.00
1100,2020-07-05,360.0,368.0,350.0,356.0,-0.56,6698.00,2394913.00
1099,2020-07-06,351.0,375.0,351.0,375.0,5.34,9230.00,3382484.00
1098,2020-07-07,375.0,389.0,372.0,379.0,1.07,16422.00,6252951.00
1097,2020-07-08,380.0,392.0,373.0,380.0,0.26,9304.00,3546287.00
1096,2020-07-09,387.0,401.0,380.0,392.0,3.16,6423.00,2498990.00
1095,2020-07-12,392.0,399.0,388.0,391.0,-0.26,6032.00,2356746.00
1094,2020-07-13,390.0,390.0,380.0,382.0,-2.3,6601.00,2531933.00
1093,2020-07-14,382.0,393.0,382.0,393.0,2.88,5449.00,2096975.00
1092,2020-07-15,393.0,399.0,390.0,398.0,1.27,10059.00,3956075.00
1091,2020-07-16,399.0,410.0,393.0,404.0,1.51,8694.00,3524009.00
1090,2020-07-19,412.0,436.0,412.0,436.0,7.92,146.00,63056.00
1089,2020-07-20,457.0,475.0,407.0,416.0,-4.59,19025.00,8102536.00
1088,2020-07-21,410.0,418.0,402.0,408.0,-1.92,20332.00,7823290.00
1087,2020-07-22,410.0,414.0,400.0,400.0,-1.96,19904.00,8143792.00
1086,2020-07-23,395.0,407.0,392.0,404.0,1.0,5281.00,2128717.00
1085,2020-07-26,410.0,412.0,403.0,407.0,0.74,9735.00,3957379.00
1084,2020-07-27,405.0,410.0,403.0,408.0,0.25,13078.00,5295090.00
1083,2020-07-28,404.0,408.0,400.0,404.0,-0.98,6644.00,2682738.00
1082,2020-07-29,399.0,405.0,395.0,400.0,-0.99,11451.00,4577795.00
1081,2020-07-30,396.0,401.0,395.0,395.0,-1.25,11775.00,4680298.00
1080,2020-08-02,391.0,396.0,384.0,387.0,-2.03,21844.00,8513146.00
1079,2020-08-03,385.0,389.0,378.0,382.0,-1.29,21083.00,8046458.00
1078,2020-08-05,382.0,386.0,376.0,384.0,0.52,33476.00,12801494.00
1077,2020-08-06,382.0,387.0,380.0,385.0,0.26,7663.00,2933887.00
1076,2020-08-09,379.0,389.0,378.0,389.0,1.04,5027.00,1936135.00
1075,2020-08-10,390.0,414.0,386.0,409.0,5.14,12954.00,5158607.00
1074,2020-08-11,409.0,409.0,395.0,400.0,-2.2,13830.00,5539828.00
1073,2020-08-12,398.0,400.0,396.0,399.0,-0.25,6578.00,2620877.00
1072,2020-08-13,395.0,397.0,388.0,389.0,-2.51,11959.00,4707150.00
1071,2020-08-16,383.0,389.0,376.0,386.0,-0.77,16799.00,6451764.00
1070,2020-08-17,382.0,406.0,382.0,388.0,0.52,9907.00,3848769.00
1069,2020-08-18,386.0,395.0,385.0,390.0,0.52,5449.00,2114721.00
1068,2020-08-19,383.0,390.0,382.0,384.0,-1.54,15122.00,5821044.00
1067,2020-08-20,390.0,393.0,386.0,393.0,2.34,1820.00,710259.00
1066,2020-08-23,400.0,400.0,387.0,391.0,-0.51,13940.00,5446164.00
1065,2020-08-24,398.0,398.0,390.0,395.0,1.02,20152.00,7929926.00
1064,2020-08-25,400.0,400.0,391.0,395.0,0.0,14424.00,5686296.00
1063,2020-08-26,395.0,405.0,392.0,400.0,1.27,19760.00,7883240.00
1062,2020-08-27,408.0,408.0,400.0,401.0,0.25,22496.00,9064011.00
1061,2020-08-30,396.0,403.0,395.0,403.0,0.5,7395.00,2961120.00
1060,2020-08-31,409.0,422.0,404.0,411.0,1.99,30288.00,12508333.00
1059,2020-09-02,431.0,452.0,417.0,452.0,9.98,95110.00,41836380.00
1058,2020-09-03,460.0,480.0,433.0,438.0,-3.1,64542.00,29161792.00
1057,2020-09-06,446.0,454.0,422.0,428.0,-2.28,41945.00,18480815.00
1056,2020-09-07,428.0,441.0,420.0,435.0,1.64,34169.00,14791184.00
1055,2020-09-08,440.0,472.0,433.0,465.0,6.9,180612.00,82618383.00
1054,2020-09-09,470.0,475.0,457.0,466.0,0.22,43820.00,20444579.00
1053,2020-09-10,465.0,474.0,458.0,466.0,0.0,36416.00,16897481.00
